mean_scale_score,total_enrollment,asian_pct,black_pct,hispanic_pct,white_pct,swd_pct,ell_pct,poverty_pct,charter,eni_pct,district
612.8145752,1506,0.579,0.018,0.297,0.099,0.142,0.135,0.744,0,0.637,25
583.6063843,649,0.009,0.236,0.744,0.009,0.245,0.242,0.96,0,0.96,7
620,497,0.026,0.396,0.551,0.02,0.105,0.189,0.869,1,0.82,84
593.1333618,581,0.026,0.857,0.095,0.015,0.15,0.055,0.737,0,0.691,29
596.1300659,949,0.194,0.241,0.418,0.111,0.181,0.15,0.8,0,0.741,22
597.7825928,372,0.027,0.532,0.317,0.099,0.352,0.03,0.785,0,0.803,13
591.8709717,462,0.177,0.13,0.677,0.011,0.16,0.113,0.81,0,0.853,14
583.5841675,574,0.012,0.254,0.685,0.038,0.284,0.279,0.96,0,0.96,7
595.8140869,1164,0.321,0.403,0.185,0.034,0.162,0.07,0.675,0,0.577,29
596.1605225,598,0.018,0.268,0.684,0.022,0.222,0.135,0.908,0,0.942,12
611.4639893,661,0.72,0.017,0.107,0.13,0.154,0.198,0.605,0,0.46,26
599,268,0.004,0.388,0.578,0.011,0.157,0.138,0.96,1,0.937,84
596.2655029,692,0.285,0.169,0.448,0.087,0.178,0.081,0.853,0,0.799,30
596.9375,478,0.013,0.015,0.925,0.04,0.257,0.324,0.927,0,0.867,6
609,473,0.053,0.268,0.173,0.423,0.243,0.015,0.311,1,0.368,84
616.0541992,407,0.536,0.032,0.197,0.209,0.17,0.133,0.452,0,0.416,25
589,324,0.003,0.454,0.5,0.019,0.235,0.062,0.769,1,0.838,84
594.6363525,462,0.177,0.13,0.677,0.011,0.16,0.113,0.81,0,0.853,14
620,804,0.011,0.83,0.133,0.012,0.146,0.01,0.745,1,0.71,84
594.0841064,638,0.033,0.6,0.343,0.014,0.223,0.069,0.939,0,0.906,19
608.9285889,338,0.325,0.092,0.124,0.411,0.163,0.175,0.302,0,0.193,2
596.1707153,295,0.017,0.105,0.827,0.034,0.224,0.207,0.908,0,0.85,6
599.3146362,324,0.012,0.207,0.753,0.019,0.299,0.176,0.907,0,0.866,14
594.4615479,177,0.006,0.751,0.209,0.023,0.158,0.034,0.96,0,0.935,19
591.736084,1230,0.057,0.164,0.715,0.044,0.216,0.162,0.823,0,0.866,10
608.1403809,431,0.1,0.07,0.399,0.376,0.323,0.09,0.404,0,0.514,15
602,447,0.007,0.709,0.275,0.007,0.17,0.076,0.868,1,0.873,84
589.788208,316,0.003,0.623,0.348,0.016,0.253,0.041,0.96,0,0.96,23
596.8275757,611,0.025,0.863,0.039,0.062,0.182,0.146,0.869,0,0.707,18
607,517,0.062,0.033,0.876,0.023,0.232,0.406,0.934,0,0.855,24
599.2695923,1141,0.535,0.086,0.164,0.182,0.137,0.252,0.781,0,0.805,22
586.7368164,587,0.003,0.324,0.634,0.031,0.288,0.136,0.911,0,0.949,7
602.361084,210,0.019,0.79,0.171,0,0.224,0.01,0.852,0,0.829,5
597.0255737,460,0.163,0.187,0.585,0.061,0.265,0.176,0.893,0,0.886,30
598.291687,153,0.007,0.484,0.353,0.124,0.203,0.124,0.758,0,0.75,3
622,811,0.269,0.372,0.33,0.012,0.113,0.092,0.799,1,0.658,84
604,618,0.008,0.78,0.189,0.006,0.162,0.039,0.9,1,0.806,84
611,1172,0.009,0.795,0.127,0.014,0.125,0.033,0.776,1,0.737,84
601.6325073,353,0.008,0.323,0.649,0.011,0.173,0.054,0.932,0,0.891,9
601.5454712,911,0.602,0.04,0.244,0.019,0.134,0.154,0.697,0,0.739,27
591.345459,204,0.005,0.525,0.436,0.02,0.333,0.098,0.848,0,0.864,3
598.9577637,985,0.31,0.007,0.304,0.362,0.186,0.325,0.755,0,0.791,21
610.1769409,787,0.348,0.065,0.199,0.365,0.266,0.062,0.62,0,0.508,31
617.5714111,372,0.159,0.099,0.452,0.258,0.121,0.022,0.567,0,0.594,1
619.0393066,1293,0.678,0.005,0.203,0.106,0.119,0.23,0.859,0,0.792,20
588.1343384,451,0.051,0.729,0.171,0.022,0.197,0.082,0.732,0,0.734,29
609,843,0.001,0.042,0.944,0.011,0.235,0.287,0.907,1,0.834,84
619.6799927,189,0.206,0.005,0.095,0.603,0.138,0.021,0.18,0,0.141,2
584.833313,316,0.003,0.623,0.348,0.016,0.253,0.041,0.96,0,0.96,23
608.6655273,629,0.025,0.154,0.79,0.017,0.232,0.118,0.843,0,0.802,8
592.3448486,587,0.058,0.02,0.894,0.019,0.164,0.341,0.934,0,0.879,32
609.0245972,1053,0.556,0.019,0.231,0.179,0.147,0.12,0.563,0,0.499,25
592,787,0.003,0.062,0.931,0.004,0.141,0.142,0.944,1,0.904,84
595.8161621,459,0.017,0.111,0.852,0.011,0.192,0.298,0.96,0,0.96,10
583.9500122,302,0.089,0.142,0.295,0.437,0.348,0.036,0.341,0,0.379,15
602.1738892,574,0.007,0.857,0.103,0.03,0.216,0.019,0.742,0,0.808,16
597.9705811,286,0.014,0.804,0.126,0.024,0.245,0.119,0.96,0,0.93,17
608.458313,539,0.558,0.078,0.202,0.139,0.206,0.111,0.586,0,0.448,26
600.6333618,691,0.2,0.039,0.266,0.466,0.252,0.078,0.53,0,0.464,31
604.0625,337,0.187,0.036,0.424,0.335,0.282,0.223,0.668,0,0.74,21
590.5696411,531,0.021,0.895,0.073,0.004,0.171,0.026,0.842,0,0.569,29
588,561,0.016,0.877,0.082,0.009,0.217,0.055,0.717,0,0.592,29
620.1044922,414,0.126,0.01,0.104,0.732,0.147,0.046,0.135,0,0.091,2
589.9655151,289,0,0.765,0.18,0.01,0.332,0.062,0.903,0,0.882,23
586.0823364,280,0.011,0.25,0.714,0.025,0.246,0.164,0.846,0,0.906,12
612,256,0.004,0.34,0.645,0,0.09,0.145,0.895,1,0.859,84
608.7438965,1018,0.507,0.006,0.387,0.078,0.117,0.213,0.629,0,0.678,30
618.7978516,671,0.171,0.024,0.061,0.727,0.168,0.033,0.124,0,0.105,2
602.6517944,745,0.29,0.031,0.176,0.487,0.173,0.239,0.746,0,0.706,21
598.8250122,210,0.019,0.79,0.171,0,0.224,0.01,0.852,0,0.829,5
587.6349487,416,0.089,0.236,0.627,0.024,0.202,0.188,0.945,0,0.893,12
628.9780273,595,0.109,0.029,0.094,0.708,0.166,0.022,0.136,0,0.09,2
599.6585083,515,0.01,0.194,0.728,0.06,0.334,0.278,0.864,0,0.923,14
592.8405762,270,0.052,0.481,0.363,0.085,0.378,0.063,0.811,0,0.776,31
605.2788696,654,0.372,0.219,0.248,0.133,0.209,0.028,0.497,0,0.349,26
594.4712524,339,0.006,0.336,0.611,0.015,0.298,0.159,0.897,0,0.929,12
604.4489746,938,0.536,0.017,0.335,0.101,0.149,0.239,0.748,0,0.602,25
571.5,45,0,0.156,0.844,0,0.178,0.889,0.911,0,0.96,9
602.9178467,911,0.602,0.04,0.244,0.019,0.134,0.154,0.697,0,0.739,27
598.5730591,608,0.013,0.039,0.914,0.026,0.148,0.054,0.822,0,0.799,6
597.2388306,255,0.118,0.557,0.184,0.114,0.188,0.129,0.78,0,0.748,22
605.5740967,185,0.108,0.297,0.449,0.108,0.286,0.054,0.697,0,0.721,4
591.8695679,674,0.021,0.101,0.853,0.022,0.174,0.142,0.939,0,0.879,10
604.7435913,363,0.165,0.069,0.234,0.463,0.124,0.022,0.209,0,0.254,2
590.6022949,638,0.119,0.163,0.563,0.13,0.165,0.205,0.831,0,0.881,21
622,497,0.026,0.396,0.551,0.02,0.105,0.189,0.869,1,0.82,84
614.5568237,849,0.203,0.04,0.137,0.527,0.2,0.032,0.161,0,0.173,2
587.9295654,418,0,0.01,0.94,0.043,0.194,0.33,0.885,0,0.865,6
611.4899292,1455,0.099,0.017,0.124,0.737,0.224,0.018,0.415,0,0.287,31
619.270813,598,0.199,0.013,0.105,0.58,0.154,0.047,0.115,0,0.078,2
592.6815796,748,0.035,0.106,0.834,0.016,0.223,0.233,0.96,0,0.887,10
623.50354,914,0.747,0.016,0.1,0.115,0.101,0.148,0.429,0,0.36,26
610.4400024,401,0.798,0.065,0.112,0.017,0.257,0.252,0.895,0,0.844,2
613.6577148,877,0.517,0.013,0.164,0.298,0.255,0.214,0.629,0,0.671,21
599.8349609,674,0.021,0.101,0.853,0.022,0.174,0.142,0.939,0,0.879,10
606.3059082,623,0.053,0.014,0.387,0.53,0.238,0.021,0.478,0,0.304,27
619.8067017,778,0.703,0.055,0.125,0.069,0.122,0.06,0.389,0,0.376,26
586.9540405,574,0,0.237,0.746,0.012,0.226,0.251,0.96,0,0.96,9
598.821228,1111,0.337,0.083,0.468,0.06,0.16,0.074,0.773,0,0.695,27
601.0166626,813,0.223,0.011,0.133,0.604,0.154,0.09,0.571,0,0.488,28
622,304,0.118,0.651,0.141,0.039,0.168,0.03,0.734,1,0.625,84
594,412,0.012,0.228,0.714,0.036,0.252,0.146,0.917,1,0.841,84
625.666687,314,0.137,0.099,0.14,0.468,0.121,0.003,0.223,0,0.304,3
592.777771,306,0.069,0.088,0.376,0.422,0.235,0.013,0.412,0,0.46,1
598.8605347,638,0.033,0.6,0.343,0.014,0.223,0.069,0.939,0,0.906,19
615.6330566,813,0.813,0.01,0.153,0.011,0.143,0.394,0.807,0,0.707,25
621.055542,431,0.125,0.039,0.142,0.58,0.183,0.039,0.176,0,0.19,2
604.5669556,428,0.028,0.257,0.498,0.161,0.241,0.037,0.65,0,0.622,3
609.6759033,1001,0.211,0.043,0.18,0.547,0.199,0.073,0.455,0,0.395,31
605,529,0.004,0.798,0.185,0.006,0.149,0.055,0.815,1,0.85,84
588.6456909,683,0.023,0.07,0.864,0.037,0.217,0.381,0.924,0,0.945,10
595.369873,250,0.128,0.236,0.564,0.04,0.388,0.1,0.852,0,0.849,1
592.7999878,313,0.006,0.527,0.409,0.019,0.227,0.029,0.821,0,0.885,3
587.8170776,216,0.028,0.569,0.319,0.056,0.241,0.056,0.861,0,0.844,16
608.8225708,1303,0.608,0.031,0.318,0.03,0.143,0.133,0.843,0,0.693,24
587.1428833,621,0.035,0.443,0.472,0.04,0.196,0.138,0.839,0,0.858,32
604.111084,942,0.079,0.413,0.161,0.306,0.165,0.021,0.372,0,0.38,13
592.7352905,442,0.027,0.491,0.457,0.018,0.217,0.174,0.96,0,0.931,23
630,753,0.012,0.667,0.274,0.02,0.143,0.057,0.826,1,0.817,84
606.8540039,1421,0.366,0.02,0.41,0.197,0.205,0.077,0.708,0,0.566,24
594.4943848,593,0.019,0.079,0.875,0.022,0.275,0.304,0.848,0,0.891,10
600,419,0.01,0.243,0.733,0.007,0.131,0.172,0.931,1,0.917,84
585.479187,210,0.029,0.086,0.843,0.038,0.367,0.514,0.96,0,0.926,6
595,491,0.008,0.391,0.389,0.198,0.22,0.081,0.723,1,0.697,84
629,804,0.011,0.83,0.133,0.012,0.146,0.01,0.745,1,0.71,84
609.4129028,938,0.536,0.017,0.335,0.101,0.149,0.239,0.748,0,0.602,25
622.6756592,638,0.124,0.042,0.168,0.572,0.089,0.024,0.157,0,0.152,3
615.0499878,241,0.05,0.104,0.183,0.568,0.187,0,0.141,0,0.21,3
614,320,0.034,0.628,0.3,0.022,0.072,0.025,0.813,1,0.592,84
581.333313,193,0.01,0.565,0.352,0.031,0.301,0.155,0.96,0,0.96,5
611.2694092,1890,0.453,0.007,0.195,0.334,0.122,0.118,0.793,0,0.734,20
590.9755859,376,0.327,0.346,0.186,0.019,0.237,0.029,0.904,0,0.635,27
610.2075195,520,0.033,0.062,0.267,0.612,0.167,0.094,0.535,0,0.413,11
581.8046265,609,0.02,0.179,0.783,0.011,0.261,0.122,0.946,0,0.925,10
595.4047852,259,0.008,0.625,0.34,0.015,0.386,0.069,0.96,0,0.96,5
590.3907471,2251,0.06,0.025,0.892,0.02,0.212,0.32,0.935,0,0.863,24
612.5681763,1280,0.427,0.014,0.28,0.263,0.141,0.089,0.553,0,0.473,25
590.9747925,1256,0.132,0.096,0.748,0.018,0.173,0.282,0.861,0,0.774,30
605.8197021,632,0.013,0.275,0.701,0.006,0.234,0.123,0.861,0,0.918,9
585.4193726,395,0.01,0.625,0.334,0.015,0.241,0.078,0.96,0,0.925,19
599.25,303,0.003,0.752,0.231,0.01,0.327,0.01,0.934,0,0.96,19
594.256958,311,0.161,0.158,0.646,0.013,0.222,0.203,0.891,0,0.854,12
588.2936401,1346,0.039,0.009,0.937,0.01,0.235,0.577,0.949,0,0.898,24
605.3630981,1375,0.607,0.003,0.351,0.033,0.131,0.393,0.837,0,0.783,24
611.0305786,1028,0.258,0.011,0.469,0.216,0.13,0.16,0.538,0,0.613,30
594.8398438,806,0.017,0.203,0.744,0.026,0.268,0.242,0.96,0,0.934,5
592.5750122,354,0.02,0.008,0.949,0.02,0.277,0.268,0.96,0,0.914,32
610.1416016,385,0.431,0.101,0.158,0.27,0.294,0.06,0.553,0,0.546,2
591.9240723,606,0.005,0.294,0.688,0.003,0.284,0.127,0.946,0,0.909,9
590.25,306,0.069,0.088,0.376,0.422,0.235,0.013,0.412,0,0.46,1
605,433,0.018,0.769,0.18,0.009,0.185,0.025,0.878,1,0.782,84
595.8302002,294,0.007,0.177,0.793,0.007,0.201,0.105,0.946,0,0.947,12
602.5238037,751,0.015,0.23,0.724,0.008,0.216,0.108,0.872,0,0.86,9
599.8876343,611,0.244,0.131,0.3,0.29,0.128,0.267,0.769,0,0.681,28
596.5906982,928,0.095,0.019,0.791,0.092,0.29,0.207,0.908,0,0.817,24
598.7236938,567,0.254,0.062,0.215,0.455,0.233,0.286,0.845,0,0.815,21
587.5112915,117,0.145,0.026,0.684,0.145,0.026,1,0.949,0,0.813,30
590.125,434,0.012,0.265,0.717,0.002,0.256,0.205,0.864,0,0.924,10
611,330,0.006,0.285,0.697,0.006,0.173,0.052,0.848,1,0.76,84
602.0444336,678,0.119,0.027,0.193,0.634,0.308,0.058,0.392,0,0.36,31
605.8598022,362,0.215,0.13,0.406,0.21,0.276,0.019,0.674,0,0.666,1
602.4677124,474,0.165,0.384,0.397,0.027,0.251,0.086,0.732,0,0.763,25
618.2424316,300,0.027,0.08,0.81,0.063,0.143,0.023,0.777,0,0.747,6
582.722229,319,0.009,0.589,0.31,0.069,0.194,0.044,0.803,0,0.766,16
625,627,0.005,0.868,0.078,0.011,0.144,0.011,0.791,1,0.66,84
602.7870483,764,0.264,0.09,0.586,0.034,0.199,0.128,0.749,0,0.824,8
594,365,0.008,0.814,0.159,0.011,0.148,0.06,0.877,1,0.852,84
585.390625,399,0.01,0.105,0.872,0.008,0.291,0.286,0.96,0,0.911,32
599.218811,1124,0.076,0.025,0.721,0.172,0.218,0.136,0.902,0,0.753,24
596,508,0.037,0.236,0.679,0.037,0.222,0.173,0.876,1,0.805,84
626,702,0.011,0.654,0.303,0.024,0.177,0.034,0.829,1,0.788,84
612,515,0.003883495228365,0.485436886548996,0.4815534055233,0.0155339809134602,0.0990291237831115,0.111,0.96,1,0.907,84
590.9545288,388,0.049,0.616,0.284,0.044,0.281,0.041,0.96,0,0.93,21
610,1144,0.004,0.801,0.17,0.01,0.174,0.031,0.857,1,0.844,84
612.1617432,584,0.639,0.062,0.168,0.096,0.154,0.072,0.592,0,0.445,26
592.7197266,399,0.015,0.855,0.095,0.023,0.211,0.03,0.82,0,0.709,18
590.5306396,843,0.088,0.539,0.31,0.055,0.191,0.046,0.719,0,0.753,11
599.8461304,229,0.026,0.127,0.83,0.009,0.293,0.354,0.934,0,0.96,10
589.3974609,716,0.031,0.264,0.661,0.034,0.226,0.131,0.902,0,0.92,7
604.4642944,284,0.011,0.021,0.803,0.151,0.257,0.109,0.676,0,0.674,6
612.0107422,770,0.917,0.003,0.039,0.039,0.127,0.491,0.96,0,0.921,20
609,540,0.009,0.183,0.78,0.022,0.146,0.148,0.883,1,0.788,84
588.8699341,421,0.026,0.853,0.1,0.01,0.223,0.033,0.824,0,0.735,29
607,404,0.005,0.198,0.765,0.02,0.193,0.136,0.941,1,0.846,84
596,421,0,0.055,0.941,0.002,0.154,0.195,0.96,1,0.908,84
601.0927124,952,0.488,0.145,0.238,0.042,0.144,0.175,0.771,0,0.609,29
618.2580566,502,0.004,0.149,0.809,0.02,0.229,0.231,0.942,0,0.96,9
610.4931641,543,0.015,0.396,0.575,0.002,0.18,0.182,0.886,0,0.834,27
594.3934326,384,0.005,0.638,0.307,0.021,0.284,0.091,0.922,0,0.924,5
584.2033691,311,0.01,0.151,0.817,0.01,0.225,0.215,0.96,0,0.948,7
600.3131104,1441,0.428,0.099,0.397,0.014,0.126,0.204,0.719,0,0.767,29
590.5181274,418,0,0.01,0.94,0.043,0.194,0.33,0.885,0,0.865,6
582.625,497,0.014,0.887,0.034,0.014,0.252,0.004,0.7,0,0.572,29
603.0379639,294,0.01,0.241,0.718,0.017,0.33,0.126,0.84,0,0.868,14
574.3636475,313,0.019,0.709,0.243,0.013,0.288,0.038,0.901,0,0.897,13
610.5189819,581,0.213,0.014,0.193,0.558,0.213,0.165,0.628,0,0.534,31
602.958313,249,0.056,0.209,0.627,0.072,0.41,0.032,0.735,0,0.687,1
594.3352661,862,0.159,0.045,0.234,0.531,0.262,0.041,0.6,0,0.441,31
605,564,0.0124113475903868,0.849290788173676,0.0975177288055419,0.0177304968237876,0.106382980942726,0.018,0.821,1,0.612,84
599.1304321,327,0.003,0.245,0.737,0.009,0.269,0.128,0.96,0,0.929,9
600.3648682,566,0.046,0.629,0.253,0.032,0.223,0.014,0.89,0,0.738,19
596.2265625,1884,0.294,0.046,0.593,0.039,0.165,0.16,0.825,0,0.753,27
611.9047852,951,0.087,0.085,0.27,0.497,0.217,0.046,0.223,0,0.306,15
590,637,0.0188383050262928,0.618524312973022,0.342229187488556,0.0172684453427791,0.254317104816437,0.061,0.804,1,0.664,84
587.4838867,214,0,0.738,0.234,0.023,0.285,0.07,0.911,0,0.929,16
585.3491821,465,0.198,0.282,0.441,0.065,0.222,0.198,0.929,0,0.879,30
602.9473877,194,0.005,0.211,0.68,0.093,0.371,0.134,0.83,0,0.852,14
604.2999878,557,0.07,0.014,0.181,0.707,0.09,0.07,0.253,0,0.312,14
605.4705811,284,0.042,0.38,0.366,0.165,0.194,0.021,0.669,0,0.677,5
607.3912964,574,0.023,0.678,0.164,0.106,0.164,0.033,0.659,0,0.605,17
612,892,0.009,0.216,0.757,0.01,0.16,0.145,0.92,1,0.805,84
600.8119507,643,0.014,0.751,0.204,0.014,0.258,0.016,0.697,0,0.731,11
604.6307983,967,0.088,0.414,0.357,0.117,0.12,0.021,0.74,0,0.642,27
632,506,0.16,0.103,0.13,0.595,0.146,0.091,0.569,1,0.537,84
610.8444214,164,0.03,0.811,0.11,0.018,0.274,0.061,0.96,0,0.918,17
596.5352783,1335,0.049,0.225,0.482,0.226,0.302,0.076,0.786,0,0.722,31
608.5613403,1424,0.159,0.011,0.271,0.529,0.197,0.137,0.626,0,0.593,20
594,255,0,0.886,0.082,0.008,0.098,0.008,0.718,1,0.581,84
601.3612671,848,0.233,0.179,0.442,0.019,0.175,0.15,0.91,0,0.779,28
590.4000244,383,0.047,0.225,0.7,0.023,0.42,0.175,0.96,0,0.96,4
610.333313,894,0.025,0.611,0.136,0.139,0.11,0.013,0.404,0,0.451,13
604.3275757,297,0.02,0.811,0.141,0.003,0.215,0.044,0.845,0,0.778,17
609.9473877,333,0.096,0.045,0.231,0.574,0.162,0.015,0.282,0,0.349,1
604.0751953,706,0.307,0.03,0.251,0.394,0.28,0.205,0.745,0,0.702,21
606.4509888,468,0.158,0.041,0.128,0.532,0.19,0.017,0.137,0,0.111,2
606,681,0.0029368575196713,0.609397947788239,0.362701922655106,0.0073421439155936,0.0925110131502151,0.095,0.883,1,0.88,84
604.4312134,678,0.119,0.027,0.193,0.634,0.308,0.058,0.392,0,0.36,31
589.9865112,281,0.018,0.687,0.256,0.014,0.249,0.071,0.96,0,0.96,23
614.9727173,432,0.072,0.065,0.19,0.637,0.215,0.005,0.19,0,0.196,3
589.979187,469,0.009,0.023,0.959,0,0.254,0.439,0.949,0,0.864,19
582.7077026,215,0.037,0.656,0.265,0.014,0.307,0.056,0.935,0,0.904,13
616.2976074,284,0.486,0.042,0.148,0.296,0.229,0.049,0.528,0,0.48,2
591,752,0.021,0.415,0.443,0.096,0.379,0.02,0.745,1,0.698,84
612,964,0.008,0.894,0.075,0.008,0.126,0.011,0.783,1,0.462,84
602.6015625,1203,0.107,0.399,0.175,0.296,0.177,0.039,0.697,0,0.523,22
584.8928833,395,0.01,0.625,0.334,0.015,0.241,0.078,0.96,0,0.925,19
599.2696533,515,0.012,0.804,0.08,0.089,0.146,0.082,0.87,0,0.802,18
592.8502197,611,0.025,0.863,0.039,0.062,0.182,0.146,0.869,0,0.707,18
596.3725586,794,0.076,0.208,0.184,0.477,0.189,0.043,0.354,0,0.358,15
607.2571411,314,0.443,0.191,0.159,0.045,0.121,0.137,0.844,0,0.738,27
593,254,0.012,0.827,0.126,0.012,0.26,0.098,0.89,0,0.826,17
609.2561035,680,0.118,0.166,0.538,0.153,0.275,0.013,0.671,0,0.654,1
604.125,678,0.319,0.049,0.261,0.357,0.174,0.133,0.742,0,0.565,25
591,350,0.071,0.109,0.403,0.337,0.291,0.06,0.566,0,0.579,1
624.8773804,720,0.599,0.013,0.065,0.286,0.099,0.026,0.26,0,0.231,26
591.0499878,642,0.011,0.79,0.182,0.005,0.229,0.017,0.908,0,0.896,23
585.71521,337,0.068,0.682,0.157,0.027,0.285,0.065,0.825,0,0.773,28
615.3168335,884,0.061,0.016,0.414,0.498,0.156,0.06,0.469,0,0.338,24
587.75,531,0.021,0.895,0.073,0.004,0.171,0.026,0.842,0,0.569,29
621.6134033,1351,0.193,0.172,0.195,0.417,0.13,0.001,0.474,0,0.335,27
607.9268188,362,0.011,0.898,0.075,0.006,0.218,0.039,0.776,0,0.635,29
595.2988281,295,0.017,0.105,0.827,0.034,0.224,0.207,0.908,0,0.85,6
601.3783569,357,0.003,0.022,0.964,0.011,0.21,0.277,0.936,0,0.904,6
595.1694946,500,0.098,0.618,0.15,0.104,0.168,0.068,0.83,0,0.816,13
598.6470337,364,0.195,0.036,0.31,0.431,0.212,0.223,0.701,0,0.629,31
595.9586792,561,0.064,0.037,0.886,0.007,0.214,0.299,0.938,0,0.871,24
606.052063,307,0.026,0.779,0.153,0.003,0.16,0.013,0.775,0,0.657,23
625,1208,0.013,0.673,0.218,0.015,0.134,0.017,0.778,1,0.754,84
597.569519,465,0.269,0.011,0.213,0.499,0.196,0.458,0.849,0,0.766,21
596.0974121,581,0.021,0.83,0.091,0.007,0.177,0.031,0.807,0,0.681,28
613.1730957,678,0.69,0.04,0.131,0.075,0.161,0.146,0.68,0,0.672,1
585.2012939,511,0.002,0.221,0.769,0.008,0.233,0.354,0.96,0,0.95,9
588.3275757,433,0.021,0.111,0.834,0.03,0.236,0.18,0.935,0,0.882,10
601.1605225,764,0.034,0.059,0.611,0.243,0.186,0.124,0.499,0,0.581,14
578.5999756,483,0.054,0.319,0.408,0.147,0.269,0.031,0.524,0,0.648,4
609.25,486,0.07,0.222,0.191,0.475,0.165,0.004,0.288,0,0.365,2
605.9571533,174,0.138,0.276,0.546,0.034,0.224,0.046,0.845,0,0.888,1
591.2922974,426,0.009,0.256,0.714,0.016,0.3,0.265,0.948,0,0.96,9
608,599,0.022,0.392,0.573,0.003,0.152,0.093,0.94,1,0.857,84
583.5106201,170,0.012,0.912,0.053,0.006,0.182,0.041,0.7,0,0.579,29
589.0999756,582,0.019,0.785,0.153,0.026,0.289,0.053,0.847,0,0.729,22
586.3846436,249,0.028,0.759,0.185,0.008,0.285,0.044,0.932,0,0.912,16
617.3181763,411,0.871,0,0.083,0.046,0.122,0.421,0.96,0,0.901,20
592.5,119,0.008,0.832,0.126,0.034,0.286,0.084,0.95,0,0.926,13
589.8723145,355,0.017,0.389,0.569,0.02,0.338,0.085,0.901,0,0.889,5
597.9199829,333,0.006,0.411,0.559,0.009,0.225,0.087,0.96,0,0.96,7
608.0658569,775,0.049,0.036,0.481,0.386,0.172,0.039,0.405,0,0.402,6
585.3311768,278,0.007,0.223,0.763,0,0.187,0.291,0.96,0,0.96,10
619.7970581,1520,0.659,0.047,0.139,0.134,0.104,0.068,0.695,0,0.554,26
610.944458,174,0.138,0.276,0.546,0.034,0.224,0.046,0.845,0,0.888,1
586.8146362,414,0,0.519,0.459,0.022,0.242,0.051,0.944,0,0.922,11
600,1006,0.006,0.488,0.469,0.005,0.244,0.037,0.848,1,0.832,84
592.7033691,530,0.008,0.404,0.545,0.032,0.242,0.185,0.96,0,0.947,9
588.4625244,257,0,0.611,0.358,0.016,0.237,0.023,0.77,0,0.779,11
585.4000244,417,0.002,0.18,0.794,0.019,0.3,0.158,0.832,0,0.888,14
605.385437,861,0.431,0.063,0.172,0.329,0.136,0.262,0.733,0,0.796,21
591.9278564,661,0.029,0.274,0.661,0.006,0.224,0.076,0.868,0,0.867,8
583.3366089,574,0,0.237,0.746,0.012,0.226,0.251,0.96,0,0.96,9
581.8695679,832,0.031,0.601,0.343,0.01,0.311,0.049,0.889,0,0.93,27
622,804,0.011,0.83,0.133,0.012,0.146,0.01,0.745,1,0.71,84
604.0628052,775,0.644,0.03,0.295,0.023,0.186,0.271,0.787,0,0.808,25
607.3192749,746,0.07,0.092,0.528,0.273,0.189,0.08,0.45,0,0.401,10
614,330,0.006,0.285,0.697,0.006,0.173,0.052,0.848,1,0.76,84
585.8963623,479,0.033,0.332,0.618,0.006,0.309,0.102,0.841,0,0.904,8
604.9348755,1213,0.374,0.064,0.46,0.058,0.169,0.134,0.8,0,0.696,27
589.6875,678,0.015,0.013,0.109,0.848,0.221,0.006,0.26,0,0.179,27
579.1272583,709,0.008,0.165,0.784,0.034,0.189,0.192,0.96,0,0.929,10
617,404,0.005,0.198,0.765,0.02,0.193,0.136,0.941,1,0.846,84
588.5714111,350,0.071,0.109,0.403,0.337,0.291,0.06,0.566,0,0.579,1
596.6833496,449,0.013,0.684,0.227,0.049,0.247,0.087,0.871,0,0.855,17
584.166687,185,0.108,0.297,0.449,0.108,0.286,0.054,0.697,0,0.721,4
602.4091187,1625,0.037,0.057,0.887,0.014,0.211,0.314,0.883,0,0.924,10
611.8548584,403,0.077,0.127,0.288,0.447,0.216,0.017,0.298,0,0.322,3
605.5714111,359,0.019,0.9,0.056,0.017,0.281,0.031,0.88,0,0.754,18
605,548,0.011,0.874,0.069,0.007,0.146,0.066,0.838,1,0.734,84
586.585083,604,0.007,0.116,0.863,0.015,0.182,0.326,0.96,0,0.96,10
616,870,0.015,0.836,0.117,0.007,0.167,0.018,0.852,1,0.792,84
600.8695679,187,0.021,0.738,0.102,0.053,0.187,0.112,0.856,0,0.801,17
598,606,0.005,0.34,0.627,0.01,0.106,0.173,0.921,1,0.895,84
596.2333374,949,0.09,0.086,0.487,0.318,0.204,0.038,0.583,0,0.536,27
597.0900269,536,0.328,0.058,0.537,0.021,0.174,0.248,0.8,0,0.842,28
607,575,0.007,0.461,0.501,0.017,0.223,0.052,0.877,1,0.839,84
608.4074097,576,0.043,0.773,0.13,0.012,0.148,0.012,0.78,0,0.605,17
579,587,0.003,0.324,0.634,0.031,0.288,0.136,0.911,0,0.949,7
606.0374756,204,0.005,0.74,0.191,0.015,0.216,0.025,0.833,0,0.762,17
593.777771,189,0.09,0.148,0.386,0.27,0.238,0.048,0.444,0,0.554,4
603.0454712,264,0.015,0.424,0.515,0.03,0.189,0.061,0.848,0,0.73,27
601.1752319,1213,0.374,0.064,0.46,0.058,0.169,0.134,0.8,0,0.696,27
611.925354,905,0.348,0.012,0.179,0.381,0.14,0.049,0.221,0,0.21,28
597,491,0.008,0.391,0.389,0.198,0.22,0.081,0.723,1,0.697,84
611,573,0.044,0.321,0.592,0.019,0.11,0.14,0.829,1,0.772,84
